time_step,slot,phase,actions,placement
0,0,initial_before_any_decision,-,"server 0: 5,7,9 | server 1: 5 | server 2: - | server 3: 7,8 | server 4: 0,7,8 | server 5: 1,2,3,7,8 | server 6: 3,7 | server 7: 1,2,4,9 | server 8: 0,2,3,5,6,8,9 | server 9: 4,5"
1126,1126,after_slot_decision,"ADD:2,8;REMOVE:2,7","server 0: 0,1,8 | server 1: 2,8 | server 2: 0,1,2,3,4,6,7 | server 3: 8 | server 4: - | server 5: 5,9 | server 6: 8,9 | server 7: 0,3,4,5,6,7,8,9 | server 8: 1,2,3,4,5,6,7,9 | server 9: 0,1,3,5,7,9"
1127,1127,after_slot_decision,"ADD:0,8;ADD:2,9;REMOVE:0,0;REMOVE:0,7;REMOVE:2,1","server 0: 1,8 | server 1: 8 | server 2: 0,1,2,3,4,6,7 | server 3: 8 | server 4: - | server 5: 5,9 | server 6: 8,9 | server 7: 3,4,5,6,7,8,9 | server 8: 0,1,2,3,4,5,6,7,9 | server 9: 0,1,2,3,5,7,9"
1128,1128,after_slot_decision,-,"server 0: 1,8 | server 1: 8 | server 2: 0,1,2,3,4,6,7 | server 3: 8 | server 4: - | server 5: 5,9 | server 6: 8,9 | server 7: 3,4,5,6,7,8,9 | server 8: 0,1,2,3,4,5,6,7,9 | server 9: 0,1,2,3,5,7,9"
1129,1129,after_slot_decision,"ADD:0,7;ADD:2,7;REMOVE:0,8;REMOVE:1,0;REMOVE:2,2","server 0: 8 | server 1: 8 | server 2: 0,1,3,4,6,7 | server 3: 8 | server 4: - | server 5: 5,9 | server 6: 8,9 | server 7: 0,2,3,4,5,6,7,8,9 | server 8: 1,2,3,4,5,6,7,9 | server 9: 0,1,2,3,5,7,9"
1130,1130,after_slot_decision,"REMOVE:0,9;REMOVE:2,7","server 0: 8 | server 1: 8 | server 2: 0,1,3,4,6,7 | server 3: 8 | server 4: - | server 5: 5,9 | server 6: 8,9 | server 7: 0,3,4,5,6,7,8,9 | server 8: 1,2,3,4,5,6,7,9 | server 9: 1,2,3,5,7,9"
1131,1131,after_slot_decision,"ADD:0,9;ADD:1,0;ADD:1,7;ADD:2,0;ADD:2,2;ADD:3,5;REMOVE:1,8;REMOVE:2,9;REMOVE:3,2;REMOVE:3,7","server 0: 1,2,8 | server 1: 8 | server 2: 0,1,2,4,6,7 | server 3: 8 | server 4: - | server 5: 3,5,9 | server 6: 8,9 | server 7: 0,1,4,5,6,7,8,9 | server 8: 2,3,4,5,6,7,9 | server 9: 0,1,3,5,7,9"
1132,1132,after_slot_decision,"ADD:2,9;ADD:3,7;REMOVE:1,0;REMOVE:1,9;REMOVE:2,0","server 0: 8 | server 1: 8 | server 2: 0,1,2,4,6,7 | server 3: 8 | server 4: - | server 5: 3,5,9 | server 6: 8,9 | server 7: 0,1,3,4,5,6,7,8,9 | server 8: 2,3,4,5,6,7,9 | server 9: 0,2,3,5,7,9"
1133,1133,after_slot_decision,"ADD:0,8;ADD:1,9;ADD:2,7;ADD:3,1;REMOVE:2,8;REMOVE:3,8;REMOVE:3,9","server 0: 8 | server 1: 3,8 | server 2: 0,1,2,4,6,7 | server 3: 8 | server 4: - | server 5: 3,5,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 0,4,5,6,7,9 | server 9: 0,1,2,5,7,9"
1134,1134,after_slot_decision,"ADD:0,5;ADD:1,3;ADD:3,2;REMOVE:0,2;REMOVE:1,9;REMOVE:3,1","server 0: 8 | server 1: 8 | server 2: 1,2,3,4,6,7 | server 3: 1,8 | server 4: - | server 5: 0,3,5,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 0,4,5,6,7,9 | server 9: 0,2,5,7,9"
1135,1135,after_slot_decision,"ADD:0,2;ADD:3,9;ADD:5,2;REMOVE:0,8;REMOVE:5,8","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 1,8 | server 4: - | server 5: 0,3,5,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 4,6,7,9 | server 9: 0,2,3,5,7,9"
1136,1136,after_slot_decision,"REMOVE:0,5","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 1,8 | server 4: - | server 5: 3,5,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 4,6,7,9 | server 9: 0,2,3,5,7,9"
1137,1137,after_slot_decision,"ADD:0,3;ADD:2,8;REMOVE:0,7;REMOVE:0,9;REMOVE:1,3;REMOVE:2,7","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 0,8 | server 4: - | server 5: 3,5,9 | server 6: 8,9 | server 7: 1,3,4,5,6,7,8,9 | server 8: 2,4,6,7,9 | server 9: 2,3,5,7,9"
1138,1138,after_slot_decision,"ADD:0,7;ADD:1,8;REMOVE:3,5","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 0,8 | server 4: - | server 5: 5,9 | server 6: 8,9 | server 7: 0,1,3,4,5,6,7,8,9 | server 8: 1,2,4,6,7,9 | server 9: 2,3,5,7,9"
1139,1139,after_slot_decision,"ADD:0,8;ADD:2,5;ADD:3,8;REMOVE:0,7;REMOVE:2,2","server 0: 8 | server 1: 8 | server 2: 0,1,3,4,5,6,7 | server 3: 0,8 | server 4: - | server 5: 2,5,9 | server 6: 8,9 | server 7: 1,3,4,5,6,7,8,9 | server 8: 0,1,2,3,4,6,7,9 | server 9: 2,3,5,7,9"
1140,1140,after_slot_decision,"ADD:0,9;ADD:2,7;REMOVE:0,3;REMOVE:2,5;REMOVE:3,7","server 0: 8 | server 1: 8 | server 2: 0,1,3,4,5,6,7 | server 3: 8 | server 4: - | server 5: 5,9 | server 6: 8,9 | server 7: 1,2,4,5,6,7,8,9 | server 8: 0,1,2,3,4,6,7,9 | server 9: 0,2,3,5,7,9"
1141,1141,after_slot_decision,"ADD:0,0;ADD:0,4;ADD:1,3;ADD:2,2;REMOVE:0,8;REMOVE:1,8;REMOVE:2,7;REMOVE:2,9","server 0: 0,8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 1,8 | server 4: 0 | server 5: 5,9 | server 6: 8,9 | server 7: 1,4,5,6,7,8,9 | server 8: 2,3,4,6,7,9 | server 9: 0,3,5,7,9"
1142,1142,after_slot_decision,"ADD:0,8;ADD:1,8;ADD:2,7;ADD:3,0;REMOVE:1,3;REMOVE:5,5","server 0: 0,3,8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 8 | server 4: 0 | server 5: 9 | server 6: 8,9 | server 7: 1,2,4,5,6,7,8,9 | server 8: 0,1,2,3,4,6,7,9 | server 9: 0,3,5,7,9"
1143,1143,after_slot_decision,"ADD:1,9;REMOVE:0,0;REMOVE:0,4;REMOVE:1,8","server 0: 3,8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 1,2,4,5,6,7,8,9 | server 8: 0,2,3,4,6,7,9 | server 9: 0,1,3,5,7,9"
1144,1144,after_slot_decision,"ADD:1,8;REMOVE:1,7;REMOVE:2,8","server 0: 3,8 | server 1: 8 | server 2: 0,1,2,3,4,5,6,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 2,4,5,6,7,8,9 | server 8: 0,1,3,4,6,7,9 | server 9: 0,1,3,5,7,9"
1145,1145,after_slot_decision,"ADD:1,5;ADD:2,8;REMOVE:1,9;REMOVE:2,2","server 0: 3,8 | server 1: 8 | server 2: 0,1,3,4,5,6,7 | server 3: 8 | server 4: - | server 5: 1,9 | server 6: 8,9 | server 7: 2,4,5,6,7,8,9 | server 8: 0,1,2,3,4,6,7,9 | server 9: 0,3,5,7,9"
1146,1146,after_slot_decision,"ADD:0,7;ADD:1,9;ADD:2,2;ADD:3,5;REMOVE:0,9;REMOVE:2,8;REMOVE:3,0;REMOVE:3,2","server 0: 8 | server 1: 8 | server 2: 0,1,2,4,5,6,7 | server 3: 8 | server 4: - | server 5: 1,3,9 | server 6: 8,9 | server 7: 0,2,4,5,6,7,8,9 | server 8: 0,1,3,4,6,7,9 | server 9: 1,3,5,7,9"
1147,1147,after_slot_decision,"ADD:0,3;ADD:1,7;ADD:2,8;ADD:3,7;ADD:5,0;REMOVE:0,7;REMOVE:1,5;REMOVE:4,8","server 0: 5,8 | server 1: 8 | server 2: 0,1,2,4,5,6,7 | server 3: 0,8 | server 4: - | server 5: 3,9 | server 6: 8,9 | server 7: 1,2,3,4,5,6,7,8,9 | server 8: 0,1,2,3,6,7,9 | server 9: 1,3,5,7,9"
1148,1148,after_slot_decision,"ADD:0,9;ADD:2,9;ADD:4,3;REMOVE:0,3;REMOVE:2,2;REMOVE:2,8","server 0: 5,8 | server 1: 8 | server 2: 0,1,4,5,6,7 | server 3: 4,8 | server 4: - | server 5: 3,9 | server 6: 8,9 | server 7: 1,2,3,4,5,6,7,8,9 | server 8: 0,1,3,6,7,9 | server 9: 0,1,2,3,5,7,9"
1149,1149,after_slot_decision,"ADD:0,7;ADD:2,1;ADD:2,5;ADD:4,9;REMOVE:0,9;REMOVE:1,8;REMOVE:2,9","server 0: 5,8 | server 1: 2,8 | server 2: 0,1,4,5,6,7 | server 3: 4,8 | server 4: - | server 5: 2,3,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 0,3,6,7,9 | server 9: 1,3,4,5,7,9"
1150,1150,after_slot_decision,"ADD:0,5;ADD:1,8;ADD:2,9;REMOVE:0,2;REMOVE:1,7;REMOVE:2,1;REMOVE:2,5","server 0: 5,8 | server 1: 8 | server 2: 1,4,5,6,7 | server 3: 4,8 | server 4: - | server 5: 0,3,9 | server 6: 8,9 | server 7: 0,2,3,4,5,6,7,8,9 | server 8: 0,1,3,6,7,9 | server 9: 1,2,3,4,5,7,9"
1151,1151,after_slot_decision,"ADD:0,6;ADD:1,7;ADD:2,8;REMOVE:0,8;REMOVE:1,9","server 0: 5,8 | server 1: 8 | server 2: 1,4,5,6,7 | server 3: 4,8 | server 4: - | server 5: 0,3,9 | server 6: 0,8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 1,2,3,6,7,9 | server 9: 2,3,4,5,7,9"
1152,1152,after_slot_decision,"ADD:0,8;ADD:1,6;REMOVE:1,2;REMOVE:1,7;REMOVE:2,9","server 0: 5,8 | server 1: 8 | server 2: 4,5,6,7 | server 3: 4,8 | server 4: - | server 5: 0,3,9 | server 6: 0,1,8,9 | server 7: 0,2,3,4,5,6,7,8,9 | server 8: 0,1,2,3,6,7,9 | server 9: 3,4,5,7,9"
1153,1153,after_slot_decision,"ADD:0,2;ADD:1,0;ADD:1,3;ADD:1,7;ADD:2,2;REMOVE:0,5;REMOVE:0,6;REMOVE:1,8;REMOVE:2,7","server 0: 1,5,8 | server 1: 8 | server 2: 0,2,4,5,6,7 | server 3: 1,4,8 | server 4: - | server 5: 3,9 | server 6: 1,8,9 | server 7: 0,1,3,4,5,6,7,8,9 | server 8: 0,2,3,6,7,9 | server 9: 3,4,5,7,9"
1154,1154,after_slot_decision,"ADD:0,9;ADD:1,8;ADD:2,9;REMOVE:0,7;REMOVE:1,0;REMOVE:1,6;REMOVE:2,8","server 0: 5,8 | server 1: 8 | server 2: 0,2,4,5,6,7 | server 3: 1,4,8 | server 4: - | server 5: 3,9 | server 6: 8,9 | server 7: 1,3,4,5,6,7,8,9 | server 8: 0,1,3,6,7,9 | server 9: 0,2,3,4,5,7,9"
1155,1155,after_slot_decision,"ADD:1,2;ADD:2,0;ADD:2,1;REMOVE:1,8;REMOVE:3,9","server 0: 2,5,8 | server 1: 2,8 | server 2: 0,1,2,4,5,6,7 | server 3: 1,4,8 | server 4: - | server 5: 3,9 | server 6: 8,9 | server 7: 1,3,4,5,6,7,8,9 | server 8: 0,3,6,7,9 | server 9: 0,2,4,5,7,9"
1156,1156,after_slot_decision,"ADD:1,9;ADD:2,8;ADD:3,9;REMOVE:3,5;REMOVE:4,2;REMOVE:4,3","server 0: 2,5,8 | server 1: 2,8 | server 2: 0,1,2,5,6,7 | server 3: 1,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 1,3,4,5,6,7,8,9 | server 8: 0,2,3,6,7,9 | server 9: 0,1,2,3,4,5,7,9"
1157,1157,after_slot_decision,"ADD:3,2;REMOVE:3,7;REMOVE:4,7","server 0: 2,5,8 | server 1: 2,8 | server 2: 0,1,2,3,5,6,7 | server 3: 1,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 1,5,6,7,8,9 | server 8: 0,2,3,6,7,9 | server 9: 0,1,2,3,4,5,7,9"
1158,1158,after_slot_decision,"ADD:0,7;ADD:1,8;ADD:3,5;ADD:3,6;ADD:4,0;REMOVE:0,2;REMOVE:0,9;REMOVE:1,2;REMOVE:3,8","server 0: 2,4,5,8 | server 1: 2,8 | server 2: 2,3,5,6,7 | server 3: 1,8 | server 4: - | server 5: 3,9 | server 6: 3,8,9 | server 7: 0,1,5,6,7,8,9 | server 8: 0,1,2,6,7,9 | server 9: 1,2,3,4,5,7,9"
1159,1159,after_slot_decision,"ADD:0,6;ADD:1,2;ADD:4,7;ADD:4,8;REMOVE:0,7;REMOVE:1,7;REMOVE:1,9;REMOVE:2,0","server 0: 4,5,8 | server 1: 2,8 | server 2: 1,2,3,5,6,7 | server 3: 1,8 | server 4: - | server 5: 3,9 | server 6: 0,3,8,9 | server 7: 4,5,6,7,8,9 | server 8: 0,1,2,4,6,7,9 | server 9: 2,3,4,5,7,9"
1160,1160,after_slot_decision,"ADD:0,2;ADD:0,7;ADD:1,7;ADD:3,7;REMOVE:3,5;REMOVE:4,0;REMOVE:4,7","server 0: 5,8 | server 1: 2,8 | server 2: 0,1,2,3,5,6,7 | server 3: 1,8 | server 4: - | server 5: 9 | server 6: 0,3,8,9 | server 7: 0,1,3,5,6,7,8,9 | server 8: 0,1,2,4,6,7,9 | server 9: 2,3,4,5,7,9"
1161,1161,after_slot_decision,"ADD:1,9;ADD:2,7;ADD:3,8;REMOVE:1,3;REMOVE:1,8;REMOVE:3,6","server 0: 5,8 | server 1: 2,8 | server 2: 0,1,2,3,5,6,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 0,8,9 | server 7: 0,1,2,3,5,6,7,8,9 | server 8: 0,2,3,4,6,7,9 | server 9: 1,2,3,4,5,7,9"
1162,1162,after_slot_decision,"ADD:0,5;REMOVE:0,7;REMOVE:3,7","server 0: 5,8 | server 1: 2,8 | server 2: 0,1,2,3,5,6,7 | server 3: 8 | server 4: - | server 5: 0,9 | server 6: 0,8,9 | server 7: 1,2,5,6,7,8,9 | server 8: 0,2,3,4,6,7,9 | server 9: 1,2,3,4,5,7,9"
1163,1163,after_slot_decision,"ADD:0,7;ADD:1,8;ADD:3,7;ADD:4,0;ADD:4,7;REMOVE:0,5;REMOVE:0,6;REMOVE:1,7;REMOVE:2,7","server 0: 4,5,8 | server 1: 2,8 | server 2: 0,1,2,3,5,6,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 0,3,4,5,6,7,8,9 | server 8: 0,1,2,3,4,6,7,9 | server 9: 1,2,3,4,5,7,9"
1164,1164,after_slot_decision,"ADD:0,9;ADD:1,7;ADD:2,7;REMOVE:0,7;REMOVE:1,9;REMOVE:3,9;REMOVE:5,0","server 0: 4,8 | server 1: 2,8 | server 2: 0,1,2,3,5,6,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 1,2,3,4,5,6,7,8,9 | server 8: 0,1,2,3,4,6,7,9 | server 9: 0,2,4,5,7,9"
1165,1165,after_slot_decision,"ADD:1,9;ADD:5,8;REMOVE:0,9;REMOVE:1,7;REMOVE:1,8","server 0: 4,8 | server 1: 2,8 | server 2: 0,1,2,3,5,6,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 2,3,4,5,6,7,8,9 | server 8: 0,2,3,4,5,6,7,9 | server 9: 1,2,4,5,7,9"
1166,1166,after_slot_decision,"ADD:0,5;ADD:1,7;REMOVE:1,9;REMOVE:2,1;REMOVE:2,2;REMOVE:2,7","server 0: 4,8 | server 1: 8 | server 2: 0,1,3,5,6,7 | server 3: 8 | server 4: - | server 5: 0,9 | server 6: 8,9 | server 7: 1,3,4,5,6,7,8,9 | server 8: 0,2,3,4,5,6,7,9 | server 9: 2,4,5,7,9"
1167,1167,after_slot_decision,"ADD:0,9;ADD:1,8;ADD:2,2;ADD:2,7;ADD:4,2;ADD:5,5;REMOVE:4,7;REMOVE:5,2;REMOVE:6,2","server 0: 4,8 | server 1: 8 | server 2: 0,1,2,3,4,7 | server 3: 8 | server 4: - | server 5: 0,5,9 | server 6: 8,9 | server 7: 1,2,3,5,6,7,8,9 | server 8: 0,1,2,3,4,5,6,7,9 | server 9: 0,2,4,5,7,9"
1168,1168,after_slot_decision,"REMOVE:4,0;REMOVE:5,5","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,7 | server 3: 8 | server 4: - | server 5: 0,9 | server 6: 8,9 | server 7: 1,2,3,5,6,7,8,9 | server 8: 0,1,2,3,4,5,6,7,9 | server 9: 0,2,4,5,7,9"
1169,1169,after_slot_decision,"ADD:3,9;REMOVE:0,5;REMOVE:3,7","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 1,2,5,6,7,8,9 | server 8: 0,1,2,3,4,5,6,7,9 | server 9: 0,2,3,4,5,7,9"
1170,1170,after_slot_decision,"ADD:0,7;ADD:1,9;ADD:3,7;ADD:4,7;REMOVE:0,8;REMOVE:0,9;REMOVE:1,7;REMOVE:3,8","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,7 | server 3: 8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 0,2,3,4,5,6,7,8,9 | server 8: 1,2,4,5,6,7,9 | server 9: 1,2,3,4,5,7,9"
1171,1171,after_slot_decision,"ADD:0,8;ADD:1,7;ADD:3,8;ADD:5,3;REMOVE:1,8;REMOVE:2,8;REMOVE:3,7","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,7 | server 3: 5,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 0,1,2,4,5,6,7,8,9 | server 8: 0,3,4,5,6,7,9 | server 9: 1,2,3,4,5,7,9"
1172,1172,after_slot_decision,"ADD:0,9;ADD:1,8;ADD:2,8;REMOVE:0,8;REMOVE:1,7;REMOVE:4,7","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,7 | server 3: 5,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 0,2,5,6,7,8,9 | server 8: 1,2,3,4,5,6,7,9 | server 9: 0,1,2,3,4,5,7,9"
1173,1173,after_slot_decision,"REMOVE:0,9;REMOVE:1,2","server 0: 8 | server 1: 8 | server 2: 0,2,3,4,7 | server 3: 5,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 0,2,5,6,7,8,9 | server 8: 1,2,3,4,5,6,7,9 | server 9: 1,2,3,4,5,7,9"
1174,1174,after_slot_decision,"ADD:0,3;ADD:1,2;ADD:1,7;REMOVE:1,9;REMOVE:2,2;REMOVE:2,9","server 0: 8 | server 1: 8 | server 2: 0,1,3,4,7 | server 3: 0,5,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 0,1,2,5,6,7,8,9 | server 8: 1,2,3,4,5,6,7,9 | server 9: 3,4,5,7,9"
1175,1175,after_slot_decision,"ADD:0,8;ADD:1,5;ADD:1,6;ADD:2,9;REMOVE:0,7;REMOVE:1,2;REMOVE:1,8;REMOVE:2,8","server 0: 8 | server 1: 8 | server 2: 0,3,4,7 | server 3: 0,5,8 | server 4: - | server 5: 1,9 | server 6: 1,8,9 | server 7: 1,2,5,6,7,8,9 | server 8: 0,3,4,5,6,7,9 | server 9: 2,3,4,5,7,9"
1176,1176,after_slot_decision,"ADD:0,9;ADD:1,3;ADD:2,8;ADD:3,7;REMOVE:0,2;REMOVE:0,3;REMOVE:1,5;REMOVE:1,6","server 0: 8 | server 1: 8 | server 2: 3,4,7 | server 3: 1,5,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 1,2,3,5,6,7,8,9 | server 8: 0,2,3,4,5,6,7,9 | server 9: 0,2,3,4,5,7,9"
1177,1177,after_slot_decision,"ADD:0,0;ADD:0,2;ADD:1,0;ADD:1,4;ADD:2,2;ADD:5,2;REMOVE:2,7;REMOVE:3,9;REMOVE:5,8","server 0: 0,1,8 | server 1: 8 | server 2: 0,2,3,4,5,7 | server 3: 1,5,8 | server 4: 1 | server 5: 9 | server 6: 8,9 | server 7: 1,3,5,6,7,8,9 | server 8: 0,2,3,4,6,7,9 | server 9: 0,2,4,5,7,9"
1178,1178,after_slot_decision,"ADD:1,9;ADD:2,7;ADD:4,7;REMOVE:0,0;REMOVE:1,0;REMOVE:1,3","server 0: 8 | server 1: 8 | server 2: 0,2,3,4,5,7 | server 3: 5,8 | server 4: 1 | server 5: 9 | server 6: 8,9 | server 7: 1,2,3,4,5,6,7,8,9 | server 8: 0,2,3,4,6,7,9 | server 9: 0,1,2,4,5,7,9"
1179,1179,after_slot_decision,"ADD:1,8;REMOVE:1,4;REMOVE:1,7;REMOVE:2,2","server 0: 8 | server 1: 8 | server 2: 0,3,4,5,7 | server 3: 5,8 | server 4: - | server 5: 9 | server 6: 8,9 | server 7: 2,3,4,5,6,7,8,9 | server 8: 0,1,2,3,4,6,7,9 | server 9: 0,1,2,4,5,7,9"
1180,1180,after_slot_decision,"ADD:0,7;ADD:1,0;ADD:1,7;ADD:2,5;ADD:3,3;ADD:5,8;ADD:6,5;REMOVE:3,8;REMOVE:4,8;REMOVE:5,3","server 0: 1,8 | server 1: 8 | server 2: 0,3,4,5,7 | server 3: 3,8 | server 4: - | server 5: 2,6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 0,1,2,5,6,7,9 | server 9: 0,1,2,4,5,7,9"
1181,1181,after_slot_decision,"ADD:1,2;ADD:4,8;REMOVE:0,9;REMOVE:1,0;REMOVE:1,7","server 0: 8 | server 1: 8 | server 2: 0,1,3,4,5,7 | server 3: 3,8 | server 4: - | server 5: 2,6,9 | server 6: 8,9 | server 7: 0,2,3,4,5,6,7,8,9 | server 8: 0,1,2,4,5,6,7,9 | server 9: 1,2,4,5,7,9"
1182,1182,after_slot_decision,"ADD:1,7;ADD:2,2;ADD:3,8;ADD:6,9;REMOVE:1,9;REMOVE:2,8;REMOVE:3,3","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,5,7 | server 3: 8 | server 4: - | server 5: 2,6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 0,1,3,4,5,6,7,9 | server 9: 2,4,5,6,7,9"
1183,1183,after_slot_decision,"ADD:1,9;REMOVE:1,2;REMOVE:1,8","server 0: 8 | server 1: 8 | server 2: 0,2,3,4,5,7 | server 3: 8 | server 4: - | server 5: 2,6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 0,3,4,5,6,7,9 | server 9: 1,2,4,5,6,7,9"
1184,1184,after_slot_decision,"ADD:0,9;ADD:1,1;REMOVE:0,8;REMOVE:1,9","server 0: 8 | server 1: 1,8 | server 2: 0,2,3,4,5,7 | server 3: 8 | server 4: - | server 5: 2,6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 3,4,5,6,7,9 | server 9: 0,2,4,5,6,7,9"
1185,1185,after_slot_decision,"ADD:0,8;ADD:1,0;ADD:1,2;ADD:1,4;REMOVE:0,2;REMOVE:1,1;REMOVE:1,7;REMOVE:2,5","server 0: 1,8 | server 1: 8 | server 2: 1,2,3,4,5,7 | server 3: 8 | server 4: 1 | server 5: 6,9 | server 6: 8,9 | server 7: 0,2,3,4,5,6,7,8,9 | server 8: 0,3,4,5,6,7,9 | server 9: 0,2,4,5,6,7,9"
1186,1186,after_slot_decision,"ADD:0,5;ADD:1,9;REMOVE:0,9;REMOVE:1,0;REMOVE:2,2;REMOVE:2,7","server 0: 8 | server 1: 8 | server 2: 1,3,4,5,7 | server 3: 8 | server 4: 1 | server 5: 0,6,9 | server 6: 8,9 | server 7: 0,3,4,5,6,7,8,9 | server 8: 0,3,4,5,6,7,9 | server 9: 1,2,4,5,6,7,9"
1187,1187,after_slot_decision,"ADD:0,9;ADD:1,8;ADD:2,4;ADD:2,6;REMOVE:1,4;REMOVE:1,9;REMOVE:5,2","server 0: 8 | server 1: 8 | server 2: 1,3,4,7 | server 3: 8 | server 4: 2 | server 5: 0,6,9 | server 6: 2,8,9 | server 7: 0,3,4,5,6,7,8,9 | server 8: 0,1,3,4,5,6,7,9 | server 9: 0,2,4,5,6,7,9"
1188,1188,after_slot_decision,"ADD:1,9;ADD:2,5;ADD:2,7;ADD:5,2;REMOVE:0,5;REMOVE:2,6;REMOVE:5,7","server 0: 8 | server 1: 8 | server 2: 1,3,4,5,7 | server 3: 8 | server 4: 2 | server 5: 2,6,9 | server 6: 8,9 | server 7: 0,2,3,4,6,7,8,9 | server 8: 0,1,3,4,5,6,7,9 | server 9: 0,1,2,4,5,6,7,9"
1189,1189,after_slot_decision,"ADD:0,5;ADD:1,7;ADD:2,8;ADD:3,9;REMOVE:2,7;REMOVE:3,8;REMOVE:4,9","server 0: 8 | server 1: 8 | server 2: 1,3,4,5,7 | server 3: 8 | server 4: 2 | server 5: 0,2,6,9 | server 6: 8,9 | server 7: 0,1,3,4,6,7,8,9 | server 8: 0,1,2,4,5,6,7,9 | server 9: 0,1,2,3,5,6,7,9"
1190,1190,after_slot_decision,"ADD:2,7;ADD:3,8;REMOVE:0,9;REMOVE:1,9","server 0: 8 | server 1: 8 | server 2: 1,3,4,5,7 | server 3: 8 | server 4: 2 | server 5: 0,2,6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,6,7,8,9 | server 8: 0,1,2,3,4,5,6,7,9 | server 9: 2,3,5,6,7,9"
1191,1191,after_slot_decision,"ADD:3,3;REMOVE:3,8;REMOVE:3,9","server 0: 8 | server 1: 8 | server 2: 1,3,4,5,7 | server 3: 3,8 | server 4: 2 | server 5: 0,2,6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,6,7,8,9 | server 8: 0,1,2,4,5,6,7,9 | server 9: 2,5,6,7,9"
1192,1192,after_slot_decision,"ADD:0,9;REMOVE:0,5;REMOVE:0,8;REMOVE:2,5","server 0: 8 | server 1: 8 | server 2: 1,3,4,5,7 | server 3: 3,8 | server 4: 2 | server 5: 6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,6,7,8,9 | server 8: 1,2,4,5,6,7,9 | server 9: 0,2,5,6,7,9"
1193,1193,after_slot_decision,"ADD:0,5;ADD:0,8;ADD:5,7;REMOVE:0,9;REMOVE:2,4;REMOVE:2,7","server 0: 8 | server 1: 8 | server 2: 1,3,4,5,7 | server 3: 3,8 | server 4: - | server 5: 0,6,9 | server 6: 8,9 | server 7: 0,1,3,4,5,6,7,8,9 | server 8: 0,1,2,4,5,6,7,9 | server 9: 2,5,6,7,9"
1194,1194,after_slot_decision,"ADD:0,2;ADD:2,2;ADD:2,7;REMOVE:0,5;REMOVE:2,8","server 0: 8 | server 1: 8 | server 2: 0,1,2,3,4,5,7 | server 3: 3,8 | server 4: - | server 5: 6,9 | server 6: 8,9 | server 7: 0,1,2,3,4,5,6,7,8,9 | server 8: 0,1,4,5,6,7,9 | server 9: 2,5,6,7,9"
